job_id,hourly_rate,freelancer_id,weekly_hours_needed,project_length,skills_required,earnings,feedback_for_freelancer,client_location
745,$70.00,194,2,0,"['Industry', 'Finance & Accounting', 'General Counsel Skills', 'Contract Drafting', 'Other', 'State Bar of Texas']",385.0,3.0,North America
746,$15.00,867,0,0,"['Russian', 'Google Docs', 'Teaching Russian', 'Audio Recording', 'Online Help', 'Language Tutor', 'English', 'Team Building', 'Corporate Style', 'Educational', 'Professional Tone', 'Education']",75.0,3.0,Asia
749,$40.00,1816,1,1,"['Legal Writing', 'Draft Documentation', 'Data Entry', 'Legal Research', 'Researcher', 'Microsoft Word', 'Writing', 'Paralegal', 'Microsoft Excel']",306.67,3.0,North America
750,,1095,0,0,"['Content Writing Services', 'Copywriting', 'Content Marketing Strategy', 'Editing & Proofreading', 'Content Writing Type', 'Article Writing', 'Blog Writing', 'Other', 'Social Media Marketing', 'Content Writing', 'Content Strategy']",30.0,4.4,North America
751,$59.40,1554,0,0,"['HAProxy', 'Linux System Administration', 'Unix System Administration']",59.4,3.0,North America
753,,1311,2,0,"['Tax Preparation Deliverables', 'Tax Return', 'Tax Preparation Skills', 'Accounting Principles & Practices', 'Tax Law', 'Tax Preparation Software', 'Other', 'Bookkeeping', 'Tax Preparation', 'Financial Accounting', 'Accounting']",49.0,3.0,Europe
755,$10.00,1717,0,2,"['Virtual Assistant', 'eBay Marketing', 'Amazon Webstore', 'Market Research', 'Researcher']",91.67,3.0,North America
757,$20.00,890,0,0,"['Copy Editing', 'English', 'Proofreading']",13.33,5.0,North America
758,,1046,2,0,"['Real Estate', 'English', 'Writing']",10.0,5.0,Oceania
759,$40.00,460,0,0,"['Copy Editing Services', 'APA Formatting', 'Other', 'Academic Writing', 'Academic Editing', 'Research Papers', 'Dissertation Writing']",153.33,5.0,North America
760,,1474,2,0,"['3D Modeling & Rendering Software', 'Rhinoceros 3D', 'Other', '3D Modeling', '3D Design']",15.0,5.0,Oceania
761,$25.00,1047,1,3,"['Information Security', 'sap grc', 'User Identity Management', 'Flowchart', 'Business Analysis', 'Product Management']",166.67,3.0,North America
763,$3.50,340,0,1,"['Lead Generation', 'Google Search', 'Market Research', 'Data Entry', 'Researcher']",1611.75,3.0,North America
764,$45.00,9,0,2,"['D3.js', 'JavaScript', 'Animation', 'HTML5 Canvas', 'three.js']",247.5,3.0,North America
766,$65.00,1730,0,1,"['UX', 'UI Design Deliverables', 'Style Guide', 'Prototyping', 'Mockup', 'UX', 'UI Design Type', 'Web Design', 'Software Design', 'Web Component Design', 'UX', 'UI Design Software', 'Sketch', 'Other', 'User Interface Design', 'Graphic Design']",1094.18,3.0,North America
767,,1715,2,0,['Screencasting Video'],32.0,3.0,Asia
770,,57,0,1,"['Video Editing Deliverables', 'Video Commercial', 'Other', 'Instagram', 'Facebook', 'Social Media Marketing', 'Graphic Design']",2500.0,5.0,North America
771,,807,2,0,"['MySQL', 'MySQL Programming', 'PHP', 'SQL']",80.0,5.0,Oceania
772,,1847,2,0,"['Resume & Cover Letter Writing Deliverables', 'Resume', 'Resume & Cover Letter Writing Services', 'Text Formatting', 'Editing & Proofreading', 'Written Languages', 'English', 'Other', 'Resume Design', 'Resume Development']",812.51,3.0,North America
773,,1162,2,0,['Unreal Engine'],100.0,5.0,North America
774,,113,2,0,"['Python', 'Machine Learning', 'Data Science']",812.51,5.0,Africa
775,,1847,0,0,"['Editor', 'Academic Writing', 'Copywriting', 'LinkedIn Development', 'Cover Letter Writing', 'Blog Writing', 'CV', 'Content Writing', 'Proofreading', 'Sales Writing', 'Resume Writing', 'Consultant', 'Business Writing', 'Writing', 'Interview Preparation', 'Presentations']",812.51,3.0,North America
776,,1279,2,0,"['AR Filter Type', 'Appearance Filter', 'Camera Effects', 'Other', 'Snapchat']",1850.0,3.0,Europe
777,,309,2,0,"['Internet Marketing', 'Social Media Management', 'Social Media Marketing', 'Facebook', 'Instagram']",812.51,5.0,North America
778,,1815,2,0,"['Translation', 'Proofreading', 'English to Ukrainian Translation', 'Ukrainian to English Translation', 'English', 'Ukrainian']",8.0,3.0,Asia
780,,1247,2,0,"['Research Papers', 'Writing', 'Academic Editing', 'Academic Writing']",400.0,5.0,Africa
782,$7.50,1717,0,1,"['Administrative Support', 'Virtual Assistant', 'Amazon Web Services', 'Amazon Webstore', 'Search Engine Optimization', 'SEO Keyword Research', 'Market Research', 'Data Entry', 'Researcher']",65.0,3.85,North America
785,,309,0,1,"['Twitter Marketing', 'Social Media Management', 'LinkedIn Recruiting']",812.51,5.0,North America
786,,966,0,0,"['Notion', 'Microsoft Excel', 'Microsoft Word', 'Data Entry']",150.0,3.0,Other
787,$45.00,215,0,2,"['Digital Project Management Tools', 'Jira', 'Microsoft Teams', 'Trello', 'Digital Project Management Services', 'Specifications', 'Milestones', 'Project Plans', 'Project Timelines', 'Other', 'Project Management', 'Digital Project Management', 'French', 'English', 'Communications', 'Project Scheduling', 'Scrum', 'Agile Software Development', 'Agile Project Management', 'Software Configuration Management', 'Insurance Software', 'FinTech Consulting', 'Resolves Conflict', 'Decision Making', 'Leadership Skills', 'Project Risk Management', 'Price & Quote Negotiation', 'Dev & IT Project Management', 'Business Cases', 'Presentations', 'Business with 10-99 Employees']",15.0,5.0,Other
788,$28.00,1842,0,2,"['Copywriting', 'Blog Writing', 'Content Writing', 'Email Marketing', 'US English Dialect']",1185.33,3.0,North America
790,,1850,0,0,"['Lead Generation Services', 'List Building', 'Lead Generation Content Creation', 'Lead Generation Software', 'HubSpot', 'Other', 'Lead Generation', 'Prospect List', 'Data Scraping', 'Data Mining']",5.0,3.0,North America
791,,10,2,0,"['Scriptwriting', 'Script', 'Creative Writing', 'Content Writing', 'Writing']",10.0,4.2,Europe
792,,1023,2,0,"['Illustration Software', 'Adobe Photoshop', 'Sketch', 'Illustration Deliverables', 'Concept Artistry', 'Other', 'Organic & Natural Style', 'Sketchbook Pro', 'Line Drawing', 'Black & White Style', 'Illustration']",60.0,5.0,North America
793,,269,0,0,"['Adobe Audition', 'Podcast']",280.0,5.0,North America
794,,1850,2,0,"['Researcher', 'Data Entry', 'Virtual Assistant', 'Lead Generation', 'Email Communication', 'Data Mining', 'Administrative Support', 'List Building']",10.0,5.0,North America
796,,801,2,0,"['Researcher', 'Virtual Assistant', 'Amazon Webstore', 'Amazon FBA', 'Amazon']",100.0,3.0,North America
797,,1219,2,0,"['Python', 'Data Science']",5.0,4.7,Africa
799,,447,0,0,"['Brand Identity & Guidelines', 'Business Card Design', 'Logo Animation', 'Adobe Photoshop', 'Logo Design', 'Adobe Illustrator', 'Business Card', 'Brand Identity Design', 'Logo Transparency', 'Corporate Brand Identity', 'Stationery Design', '3D Mockup', 'Source File', 'Vector File Format', 'Design Concept']",812.51,5.0,North America
801,,525,2,0,"['Jewelry Design Skills', '3D Modeling', '3D Rendering', 'Jewelry Design Software', '3Design', 'Rhinoceros 3D']",340.0,4.0,North America
803,$15.00,163,0,0,"['Data Analytics Deliverables', 'Dashboard', 'Data Analytics Skills', 'Data Analytics', 'Other', 'Data Science', 'Data Mining', 'Data Analysis', 'Python', 'Data Scraping', 'Data Extraction']",65.0,5.0,Africa
804,$10.00,771,0,0,"['Webflow', 'Web Design', 'Graphic Design', 'User Flow', 'Web Development']",30.0,5.0,North America
805,,485,0,0,"['C#', 'MetaTrader 4', 'NinjaTrader', 'Scripting', 'Automation', 'MQL 4', 'MQL 5', 'Forex Trading', 'cTrader']",812.51,5.0,Asia
807,,1370,2,0,"['Social Media Marketing Services', 'Social Media Advertising']",250.0,5.0,North America
809,,563,0,0,"['Microsoft Excel', 'Data Analysis', 'Data Scraping', 'Data Extraction']",40.0,5.0,Europe
810,,85,0,1,"['Proofreading', 'English', 'Education']",550.0,5.0,Asia
813,,1342,0,0,"['Operating Systems', 'Windows Server', 'Other', 'Microsoft Exchange Server']",32.0,5.0,North America
814,,1095,2,0,"['Writing', 'SEO Keyword Research', 'Article Writing', 'SEO Writing', 'Blog Writing', 'Researcher', 'English', 'On-Page SEO']",5.0,5.0,Europe
815,,1814,0,0,"['Content Writing', 'Writing', 'LinkedIn Profile Creation', 'Resume', 'LinkedIn Profile', 'LinkedIn Profile Headline & Summary', 'LinkedIn Profile Optimization', 'Biography', 'English', 'Resume Writing']",1160.0,5.0,Asia
817,$30.00,361,2,0,"['Systems Administration Skills', 'Bash', 'DNS', 'Other', 'linux']",70.0,3.0,Oceania
818,,1768,2,1,"['Technical Writing', 'English', 'Researcher']",300.0,4.6,Europe
819,,142,2,0,"['Devices', 'Smartphone', 'Mobile Platforms', 'Android']",75.0,5.0,Asia
820,,1815,0,1,"['German', 'Translation', 'German to Arabic Translation', 'German to Russian Translation', 'Russian', 'Arabic']",170.0,3.0,Europe
821,,1588,0,0,"['Google Ads', 'Google Shopping', 'Search Engine Marketing', 'Microsoft Ads', 'Pay Per Click Advertising', 'Google Search', 'Digital Marketing', 'Bing Ads', 'Internet Marketing', 'Shopify', 'Google Analytics', 'Marketing Audit', 'PPC Campaign Setup & Management']",120.0,5.0,Europe
823,$15.00,472,0,0,"['General Research Deliverables', 'Referral Sources', 'Company Research', 'General Research Skills', 'Information Literacy', 'Other', 'Researcher', 'Data Entry', 'IT Compliance Audit', 'Data entry', 'Company Research']",127.5,5.0,North America
825,,389,2,0,['Prototype Model'],1650.0,5.0,North America
826,,136,2,2,"['Contract Law', 'State Bar of California']",300.0,3.0,Asia
827,$20.00,1342,0,0,"['Operating Systems', 'Windows Server', 'Other', 'Windows Administration']",100.0,5.0,North America
828,,105,0,0,"['Public Relations', 'Media Relations', 'Article Writing', 'Tech & IT', 'Health & Fitness']",1000.0,5.0,North America
829,,1850,2,0,"['Data Entry', 'Lead Generation', 'Researcher', 'Data Mining', 'Data Scraping', 'Market Research', 'Virtual Assistant', 'List Building', 'Prospect List']",10.0,5.0,North America
833,,692,2,0,"['Compliance Deliverables', 'IT Compliance Audit', 'Compliance Frameworks', 'ISO 27001', 'Compliance Skills', 'Computer Network', 'Data Privacy', 'Data Protection', 'Other', 'Amazon MWS']",680.0,5.0,Europe
834,,1758,2,0,"['Testing Types', 'API Testing', 'Database Testing', 'Web Testing', 'Desktop Application Testing', 'Mobile App Testing', 'Automation Testing Deliverables', 'Annotated Screenshot', 'Bug Tracking & Reports', 'QA Engineering', 'Quality Control', 'Release Notes', 'Test Execution', 'Test Management', 'Test Results & Analysis', 'Test Strategy', 'Traceability Matrix', 'Automated Tests', 'Compatibility Testing', 'Component Testing', 'End-to-End Testing', 'Integration Testing', 'Load Testing', 'Performance Testing', 'Regression Testing', 'Stress Testing', 'Unit Testing', 'Alpha Testing', 'Baseline Testing', 'Beta Testing', 'Boundary Value Analysis', 'Compliance Testing', 'Disaster Recovery Testing', 'Efficiency Testing', 'Endurance Testing', 'Equivalence Partitioning', 'Failover Testing', 'Functional Testing', 'Game Testing', 'Installation Testing', 'Interface Testing', 'Internationalization Testing', 'Localization Testing', 'Maintainability Testing', 'Databases', 'SQLite', 'Other', 'JUnit', 'Automated Testing', 'Test Automation Framework', 'Selenium', 'Software QA', 'Test Design', 'Appium', 'Software Testing']",1000.0,5.0,Europe
836,,266,2,0,"['Data Science', 'Machine Learning', 'Deep Learning']",5.0,5.0,North America
837,,1044,2,2,"['Legal Research', 'Legal Assistance']",812.51,5.0,North America
838,$20.00,1047,0,2,"['Requirement Analysis', 'Business Process Modeling', 'Business Analysis', 'Project Management', 'Organizational Design & Effectiveness', 'Agile Project Management', 'User Acceptance Testing', 'Smartsheet', 'Management Consulting', 'Agile Software Development', 'Business Operations', 'ServiceNow', 'Product Management', 'Product Backlog', 'Kanban Methodology', 'User Stories', 'Systems Development Life Cycle', 'Test Plan', 'Change Management', 'Business Modeling', 'Strategy', 'Project Portfolio Management', 'Requirement Management', 'Project Management Office', 'Waterfall', 'Quickscrum', 'Company Policy', 'Regression Test Script', 'Scaled Agile Framework', 'Product Strategy']",470.0,5.0,North America
839,,1541,2,0,"['Jotform', 'PDF']",812.51,4.25,North America
841,,1768,2,0,['Technical Writing'],750.0,5.0,North America
842,,453,2,0,"['Media Relations', 'Lead Generation', 'Lead Generation Content Creation', 'Public Relations']",20.0,3.0,Oceania
843,$10.00,649,0,3,"['Financial Analysis & Modeling Skills', 'Financial Analysis', 'Other', 'Business Development', 'Business Management', 'Marketing Strategy', 'Strategic Plan']",943.34,5.0,North America
844,,85,0,0,"['APA Formatting', 'English', 'LinkedIn Profile Creation', 'Copy Editing', 'US English Dialect', 'Editor', 'Grammar', 'Error Detection', 'Resume Writing', 'Resume Design', 'Resume', 'Proofreading', 'Fact-Checking', 'Cover Letter Writing', 'Book Editing']",200.0,5.0,North America
848,$90.00,1740,0,1,"['Strategic Plan', 'Leadership Skills', 'Life Coaching', 'Change Management', 'Management Development', 'Resolves Conflict', 'Management Consulting', 'SEO Strategy', 'Career Coaching', 'Entrepreneurship', 'Psychology', 'Leadership Development', 'Communication Strategy', 'Executive Coaching', 'Business Coaching']",8400.0,5.0,North America
851,,1272,2,0,"['Accounting', 'Balance Sheet', 'Financial Accounting', 'Tax Preparation', 'Accounting Basics', 'Account Reconciliation']",812.51,5.0,Europe
852,$15.00,1440,0,3,"['Digital Marketing Services', 'Facebook Advertising', 'Campaign Management', 'Digital Marketing Types', 'Paid Media', 'Social Media Advertising', 'Search Engine Marketing', 'Other', 'Facebook', 'Display Ad', 'Text Ad', 'Desktop Ad', 'Bing Marketing', 'Google', 'Instagram', 'Yahoo', 'WhatsApp', 'WeChat', 'Twitter', 'YouTube', 'Pinterest', 'Google Analytics', 'Google Display Network', 'Google Ads', 'Mobile Advertising']",460.0,5.0,North America
854,,877,2,0,"['Translation Type', 'Translation', 'General Translation Deliverables', 'Content Localization', 'Other', 'Translation', 'Spreadsheet Software', 'French']",2019.45,5.0,North America
855,,1885,2,0,"['Contract Law', 'Legal Consulting', 'Legal Writing', 'Legal', 'Intellectual Property Law', 'Legal Research', 'Business Services']",812.51,5.0,Europe
858,,1022,2,0,"['Photography Genres', 'Product Listings', 'Product Photography', 'Other', 'Adobe Photoshop', 'Image Editing', 'Photo Editing']",150.0,3.0,North America
859,,975,2,0,"['Content Writing Services', 'Content Writing', 'Other', 'Article Writing', 'Creative Writing']",100.0,5.0,North America
860,$70.00,1385,0,0,"['Legal', 'Corporate Law', 'Contract Drafting', 'Legal Consulting']",233.33,5.0,Europe
861,,328,2,0,"['Bluetooth LE', 'Microcontroller Programming', 'Firmware Programming', 'Embedded System', 'C']",5.0,5.0,North America
862,$85.00,1463,2,0,"['Legal Research', 'Legal Assistance', 'Contract Law', 'Legal']",255.0,3.0,North America
863,,649,2,0,"['Accounting', 'Bookkeeping']",150.0,5.0,Asia
865,,1367,2,0,"['Documentation', 'Arabic', 'Hebrew']",50.0,3.0,North America
866,$14.89,1440,0,3,"['Digital Marketing Services', 'Campaign Optimization', 'Campaign Management', 'Other', 'Ad Server']",34.74,5.0,North America
867,$30.00,1432,2,0,"['Database Development Deliverables', 'Database Architecture', 'Database Design', 'Databases', 'Microsoft Access', 'Business Size', 'Business with 1-9 Employees']",420.0,5.0,North America
868,,1162,2,0,"['Game Engines', 'Unreal Engine', 'Other', 'Game Design', 'Animation', 'Game Development', '3D Animation']",40.0,5.0,Asia
869,$75.00,936,1,1,"['Financial Analysis & Modeling Deliverables', 'Business Plan', 'Pitchbook', 'Business Cases', 'Financial Planning', 'Other', 'Financial Modeling', 'Financial Projection', 'Forecasting', 'Financial Analysis', 'Company Valuation']",1175.0,3.0,North America
870,$27.00,361,0,0,"['PHP', 'Linux System Administration', 'WordPress']",27.0,3.0,North America
871,,309,2,0,"['Social Media Marketing Services', 'Social Media Management', 'Influencer Marketing', 'Social Media Marketing Strategy', 'Audience Research']",812.51,3.0,North America
872,,1432,2,0,"['Microsoft Access', 'Microsoft Excel', 'Microsoft SQL Server', 'Microsoft Access Programming', 'Visual Basic for Applications']",550.0,5.0,North America
873,$60.00,1730,2,3,"['Role', 'Figma Professional', 'UX', 'UI Design Type', 'Software Design', 'Custom Web Design', 'Other', 'Web Design', 'User Experience Design', 'User Interface Design', 'Interaction Design', 'Wireframing', 'Graphic Design']",7910.0,5.0,Asia
874,,811,2,0,"['Copywriting Services', 'Copywriting', 'Content Writing', 'Other', 'Blog Writing', 'Article Writing', 'SEO Writing']",25.0,3.0,North America
875,$100.00,413,0,0,"['Video File Format', 'MOV', 'MP4', 'Video Production Deliverables', 'Corporate Video', 'Promotional Video', 'Social Media Video', 'Other', 'Video Intro & Outro', 'Video Editing']",200.0,5.0,Oceania
876,,1342,2,0,"['Operating Systems', 'Windows Server', 'Systems Administration Skills', 'DNS', 'Other', 'System Administration', 'Windows Administration', 'Network Administration']",40.0,5.0,North America
878,,317,0,0,['Data Entry'],7.0,5.0,Europe
879,,1847,0,0,"['Resume Writing', 'LinkedIn Development', 'Career Coaching', 'LinkedIn Profile Creation', 'Resume Development']",812.51,5.0,North America
882,,800,2,0,"['Business Applications Expertise', 'CRM Software', 'Zoho Platform', 'Other', 'Zoho CRM', 'Customer Relationship Management']",125.0,4.5,North America
